DISCIPLINA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
MCCC005-23,-0.13620226,-0.47280702,0.01671112,-0.29637858,0.4854623,-0.5470966,0.30635545,-0.3081671,0.25708166,0.35793865,0.04237024,0.592144,0.6686951,-0.6664549,-0.19700874,0.6225661,0.12638131,0.9195287,1.1136014,1.2869238,-0.20901512,0.10685519,0.68109894,-0.5991676,-0.0720557,0.3551866,-0.14765821,-0.17654102,0.79694355,0.1874395,0.8733241,0.8855405,-1.2302638,0.2993821,-0.2236163,0.18506432,0.05954667,0.4556896,1.178922,0.45929104,1.324474,0.053831644,0.5400485,0.18749341,-0.43370572,0.36137286,0.8319959,-0.6772449,-0.2896032,0.0002342743,0.27665263,-0.41177636,0.264914,0.3815732,-0.18844707,0.005369644,0.21160477,0.4087203,0.83561206,-1.1676754,0.5153407,-0.416297,-0.42783812,0.655393
BHS0001-23,0.004629681,0.0012258757,-0.008624518,0.00012165122,0.0021492317,-0.0033811014,-0.005961895,-0.010316504,-0.013312502,0.011470823,0.01249682,-0.011853842,-0.0067055114,0.0014486536,-0.0006122831,0.014380662,-0.014921615,0.0010457039,0.005314421,0.005923817,0.0027011093,0.00080119073,-0.009671271,0.009560423,-0.011569956,-0.0014415402,0.008275915,-0.0023204982,-0.009144643,0.0074929725,0.0022256002,0.013591295,-0.008537799,-0.014413191,-0.001776481,0.0049164835,0.011088079,-0.0019151643,-0.01291905,-0.014609311,0.0033180602,0.0047671776,0.006522555,-0.009821733,-0.011955457,0.003716983,-0.010606019,-0.0041862465,0.00026055425,-0.00833199,-0.001451619,0.0046173483,0.010790443,-0.004045794,-0.015298849,-0.000783341,-0.009851169,-0.012804531,-0.008590402,-0.0012376104,0.0084076915,-0.012456942,0.001376301,0.0017932281
ESHT011-21,-0.10723946,0.08912429,0.1321342,0.10913638,-0.06413604,-0.10528091,0.16836187,0.047174066,0.008259369,-0.034485072,0.13012643,0.12568058,0.15380529,-0.11421171,-0.10611145,-0.003369856,-0.055926915,0.09673151,0.16925465,0.16451924,-0.10986584,0.09133716,0.16162644,-0.25875017,-0.015833998,0.13244909,-0.08815549,0.07363482,0.12944314,0.067721374,0.1325304,0.1497125,-0.27846944,-0.0791661,0.0012777542,0.04112876,-0.023187533,0.15151028,0.16340065,-0.020626979,0.22630154,0.08142521,0.014927545,-0.0045045195,0.020757107,-0.0033663127,0.045548234,-0.20722848,-0.12864104,0.09707528,0.1480702,0.034649964,-0.0032238287,0.14197133,0.08301636,-0.020775374,0.02253633,-0.05328196,0.0487379,-0.17600189,0.067975454,-0.10280379,-0.082143664,0.010420387
NHT3067-15,-0.12910694,0.052108042,-0.027030597,0.19878325,0.08802842,0.0399511,0.24544622,0.044705093,-0.045974284,-0.093519695,-0.040936906,0.010886723,0.32844028,-0.23835172,-0.014868972,-0.057959013,-0.0015821641,-0.009748019,0.16089441,0.3106826,-0.4521263,0.09722365,-0.020366497,-0.3262029,-0.16022229,0.20732906,0.09615624,0.14691041,0.34296343,0.31437045,0.18044133,0.22649975,-0.6666852,-0.19505604,-0.0431309,-0.0029913816,-0.3032133,0.29144594,0.2876104,0.030084882,0.42727304,-0.107348606,0.33066404,0.06809553,0.14636794,-0.054173157,0.10575967,-0.44347998,-0.09799619,0.027884537,0.48560488,-0.16437328,-0.061889,0.20590581,0.154744,-0.34316576,0.09503752,0.061133403,0.067370854,-0.2692823,-0.06378271,-0.06102253,-0.14366789,-0.031557113
ESEC001-24,-0.05527497,0.049213786,0.039689567,0.0025214297,0.025919374,-0.054024674,0.055125333,-0.02441996,0.0385387,0.0021385432,0.0635669,0.07604062,0.09723332,-0.10690088,-0.047318213,0.029247344,-0.023737235,0.0694171,0.17088059,0.119520396,-0.0826698,0.036555346,0.09078019,-0.15014805,-0.059590515,0.12920739,-0.073241115,0.009765355,0.12915543,0.047306687,0.09371035,0.11269589,-0.19911526,-0.01171991,0.007089279,0.008419262,-0.024348417,0.14327602,0.101219274,0.0028270537,0.18528156,0.043701094,0.041724596,0.014519474,0.022160787,0.0015345152,0.08381777,-0.19068268,-0.07597539,0.036606688,0.16471675,-0.017564578,0.0031503432,0.10094858,0.02030122,-0.0027579553,-0.027693918,-0.009069556,0.056414574,-0.13831322,0.04512238,-0.06438542,-0.04012267,0.05238521
ESHR029-21,0.015341928,-0.01487186,-0.0039103217,-0.005371662,-0.0062618703,-0.008368073,0.01327209,0.011424266,-0.014682589,0.0046600625,0.0095532555,0.0077053998,-0.015013719,-0.0153731555,-0.0050031673,-0.009476474,0.010516966,0.0073640607,5.3139403e-05,-0.0053048637,0.0111792255,0.0055293087,-0.0028433707,-0.007302141,0.006767802,-0.0056331586,-0.003985433,0.006120434,0.009875465,-0.007920776,0.001260668,-0.0062362794,0.0092514455,0.0036521778,0.009122513,-0.002203038,-0.004506616,0.013116343,-0.006080931,0.0066937506,0.0029449835,0.01144699,-0.010355191,0.010038458,-0.012711663,0.0026650038,0.0046749227,-0.015362931,-0.0020975135,0.0057476144,7.21626e-05,-0.012287322,-0.012720859,-0.0071123634,0.0026640072,0.008793479,-0.013461597,0.005567262,-0.004640037,0.0025763921,0.01229112,0.012715323,-0.011541925,0.009502336
MCZA001-13,0.005095776,0.0060138125,-0.006813014,0.0064321775,-0.002428228,0.010321273,0.0034411382,-0.007455198,-0.0046719667,0.0060918666,-0.011730999,-0.0004519876,-0.010856342,-0.0030818284,-0.0071910154,-0.011744065,-0.0008967854,-0.010951672,0.006668808,-0.0091458615,0.0074008424,-0.0068695024,-0.0036112126,0.009352757,-0.0082645845,-0.0071881767,-0.0010843799,-0.011539649,0.005729802,0.0047668163,-0.014514415,0.009057935,-0.00986379,-0.0045126863,0.0025317483,-0.005207725,0.007748153,-0.0027253907,-0.010581138,0.0022730827,0.012939071,0.015184624,-0.011403954,-0.01186756,-0.011324018,0.00541961,-0.006156616,0.0024609677,-0.0034084618,0.0035654064,-0.006655507,0.005417714,0.012686811,-0.00052918494,-0.0063639507,0.0009423364,-0.008378318,0.008348549,-0.008469375,-0.010187525,-0.008617403,0.011001937,-0.012083091,0.0073441975
ESZG001-17,-0.0758934,0.088037446,0.085411124,0.04958254,0.0050453977,-0.09934522,0.10102754,-0.0116219595,0.041922577,-0.0013157688,0.10994325,0.089324415,0.122155495,-0.12051521,-0.06433656,0.020357857,-0.032565013,0.092804,0.17762741,0.1358495,-0.12507224,0.052621886,0.12615167,-0.17954892,-0.046184912,0.1421483,-0.07989552,0.063082315,0.13830864,0.06868761,0.09550289,0.15028806,-0.24567737,-0.04546332,-0.021557588,-0.006913691,-0.04644684,0.16822599,0.13029668,0.0013479224,0.20960157,0.052800115,0.04811191,-0.010251016,0.0110139465,0.00594511,0.067874566,-0.19900836,-0.09233888,0.046675432,0.1717827,-0.0024598374,-0.0134473145,0.11510231,0.015087003,-0.025436306,0.006695163,-0.03273839,0.052405607,-0.14013536,0.053639445,-0.07826221,-0.07573278,0.023297613
MCZB002-13,-0.09168208,0.07459543,0.08565943,0.031242121,0.0084222695,-0.10974593,0.14220567,-0.024958888,0.03632113,-0.0044468814,0.10289515,0.12843356,0.16358268,-0.15484397,-0.06581136,0.0134628955,-0.0620366,0.10549137,0.22648121,0.18918438,-0.15667789,0.056476448,0.13404886,-0.22900851,-0.071016595,0.18068837,-0.084287606,0.050652105,0.19355343,0.06335199,0.12509702,0.17978665,-0.3080865,-0.032794442,-0.027221669,0.026748206,-0.07118789,0.18195678,0.15388247,0.02865816,0.25796714,0.033984207,0.05748793,-0.014992042,0.038149294,-0.0069656395,0.080363475,-0.25849035,-0.11212849,0.033929747,0.18202853,0.012158722,-0.005979592,0.15625244,0.038658135,-0.036445845,-0.0017882443,-0.0075619584,0.059045747,-0.20248927,0.047194622,-0.09604568,-0.05908982,0.06989224
ESZC001-21,-0.23138537,0.09208297,-0.09585136,-0.29067066,0.097345404,-0.28303704,0.29832762,-0.118197314,-0.15563881,0.054128624,0.31530023,0.26805273,0.067874186,-0.20544885,0.10229297,0.35287732,-0.29213098,0.16222611,0.892323,0.51955944,-0.53786093,-0.0402735,0.4686356,-0.1656584,-0.16776563,0.7668255,-0.509766,-0.23670954,0.54592896,0.36234513,-0.034317777,0.50684804,-0.84433746,-0.2545288,-0.3996187,0.23380502,-0.26613578,0.58063847,0.51512367,0.3706192,0.5819256,0.39429125,0.4709182,-0.4495755,-0.065262124,-0.029810484,0.2744745,-0.87728816,-0.15407911,-0.01873299,0.7107802,-0.30719706,-0.0758721,0.39009,0.16381852,0.037928905,-0.21183744,-0.30575308,0.1800893,-0.440188,0.24518263,-0.5556207,-0.0165705,0.010993267
ESTA005-17,-0.34123877,0.14141348,0.045447566,0.31905213,0.0408717,-0.26476538,0.1185185,-0.056522287,0.14190222,-0.19198091,0.33163828,0.3796177,0.31031454,-0.27801222,0.09258651,-0.034249663,-0.15774462,0.26619345,0.51945776,0.12965311,-0.12284757,-0.007920445,0.20160258,-0.24534208,-0.18614994,0.25440255,-0.18613802,0.17045186,0.32804266,0.036108933,0.16401061,0.1458127,-0.6737175,-0.1965194,0.17558396,0.022461472,-0.11503461,0.25268233,0.2803634,0.21132275,0.36980566,0.04925654,0.11807612,0.24213514,-0.01987665,-0.016282517,0.13823922,-0.49306643,-0.09148862,0.14045899,0.23518445,0.17442784,0.17281252,0.3638589,0.11228219,-0.0957763,-0.03526703,0.027413964,0.2175114,-0.30161828,0.14281519,-0.29752067,-0.13935848,0.18392608
ESTU024-17,-0.011015918,-0.0124554075,0.010611283,0.009916641,-0.0015897267,0.008545535,-0.0136136245,0.0049462616,-0.0045246687,0.008448934,-0.0005603563,-0.008575011,-0.01260964,0.00812353,0.011785839,-0.0015163142,-0.008472927,0.0066275,0.0066748615,0.00059248507,-0.0106752105,-0.011107141,-0.013887655,-0.012060335,0.011308428,-0.005884882,-0.012915252,-0.01168536,-0.0021028556,0.013481943,0.00459346,0.002687782,-0.0063302703,-0.01183369,0.0012552328,-0.014146218,-0.009521149,0.012351466,0.0023210682,-0.012099991,-0.0058930963,-0.0034247376,-0.014123676,-0.005647309,-0.011195542,0.0025902707,0.00016420893,-0.008500256,0.008010913,-0.012074804,0.0028391406,0.012856387,0.005374087,0.009970119,-0.0025907606,-0.0056747347,-0.0042682216,-0.01314549,-0.00866358,-0.008243961,0.00944395,-0.0013754964,-0.012154201,0.009747166
ESZU027-17,0.010154821,0.007289311,0.0076408554,0.0058044605,0.0058438405,-0.008621991,0.0068537835,0.014010513,-0.01153446,0.0048733316,0.014079651,-0.007142056,0.013526376,-0.010684559,0.011145506,-0.009381572,-0.013909642,0.008726744,-0.011005733,-0.010108218,0.0077648647,-0.014372025,-0.007996066,0.008722443,0.002189897,-0.0005951114,0.01027598,-0.015038377,0.005225925,-0.007261075,-0.0029878598,-0.0024803393,0.012317697,0.008714328,-0.013713192,0.001016032,-0.010238599,0.014038052,0.0077628847,-0.015238361,0.0013664551,-0.0002133958,0.011978477,0.005555708,-0.012506533,0.005546963,-0.0015619397,0.00578703,0.014639802,-0.01272583,0.0016961955,0.00278176,0.007113982,-0.0032645892,-0.014446372,-0.012879297,-0.0041488186,0.012760444,-0.0061170626,0.013203813,-0.011300936,0.012791812,-0.0118121635,-0.00087633356
ESTB029-17,-0.6761762,0.3504541,0.23424122,-0.094631955,0.042605888,-0.58228916,0.37260652,-0.29724884,-0.08605028,-0.0060853795,0.23687203,0.11542214,0.20445952,-0.3602851,-0.0059375,0.065301135,-0.45322952,0.38572,0.71483296,0.23416126,-0.11830201,0.60665745,-0.044850454,-1.0610437,0.075878724,0.744559,0.10188955,0.22112492,1.1862035,0.2840871,0.3676018,0.2593844,-0.9222213,-0.2496277,-0.4227552,0.8275081,-0.06729832,0.41334522,1.0560162,-0.52400273,1.4353428,-0.06395768,0.008861843,0.14292847,0.08753374,-0.008152199,0.20205447,-1.4283417,-0.5478758,0.120208316,1.2714013,0.8051887,0.11753581,0.3525676,-0.45515153,0.2185187,-0.23842426,0.5514304,0.49524823,-0.69306284,-0.15312314,-0.43451536,0.21630311,0.13715422
ESZC018-17,-0.13942912,0.112684704,0.15924072,0.056826126,-0.014143396,-0.16845514,0.21477647,-0.0065129423,0.037963264,0.021650918,0.10692824,0.16463843,0.23279132,-0.2242458,-0.1328497,0.049479473,-0.09817272,0.16787687,0.3393976,0.2976813,-0.20306082,0.08473353,0.20239423,-0.36261985,-0.08890176,0.28275394,-0.11081711,0.0368909,0.28447738,0.101003654,0.22695476,0.2570012,-0.5137221,-0.082587235,-0.008608274,0.048486866,-0.14193694,0.29339585,0.18284455,0.055250652,0.41217357,0.06009668,0.07550796,-0.015674563,0.04323672,-0.02201228,0.12776896,-0.43496266,-0.20361899,0.10207576,0.29543966,0.016318183,0.0048496593,0.25976384,0.052123394,-0.04891018,-0.022442054,-0.06789678,0.07754421,-0.27978554,0.09425622,-0.189934,-0.11791719,0.069497585
ESTE037-17,-0.063001454,0.110664524,0.1661189,0.12229863,-0.028142165,-0.050120816,0.18353124,0.0013099476,0.01936605,-0.07324535,0.02937616,0.12256597,0.17923166,-0.2376105,-0.13827068,0.030617477,-0.058795203,0.06391649,0.3529565,0.21455066,-0.18080798,0.0857474,0.09300112,-0.25234073,-0.13271523,0.1817232,-0.014508751,-0.033920493,0.23780444,0.13836323,0.25673354,0.24258271,-0.41859606,-0.10933784,-0.009481293,0.0040505477,-0.11944933,0.21378915,0.2200737,0.02558261,0.28041878,0.0007274307,0.106044516,-0.025790263,0.06850069,-0.07916514,0.062966056,-0.3344866,-0.19696037,0.032225117,0.26091975,-0.0064789695,0.005598938,0.16387367,-0.0030887008,-0.08177779,-0.097424954,-0.028330917,0.08409597,-0.22961079,0.078017965,-0.11033875,-0.1446564,0.14714839
ESZE075-17,-0.0016222537,0.12852825,0.27922982,0.05841245,0.18455407,-0.293241,0.035915244,0.003998792,0.22960584,0.0770881,0.2856769,0.06769899,0.31927156,-0.3842107,-0.13495818,0.051758178,-0.15081355,0.043150082,0.3076567,0.50989115,-0.20242764,0.075285204,0.11576653,-0.3574721,-0.06734392,0.33262637,-0.17577827,-0.015087,0.2906495,0.080971345,0.20715205,0.044287227,-0.45570338,-0.0008306038,0.14494556,0.018585285,-0.15388586,0.41485983,0.3094602,0.054021668,0.43799636,-0.0837295,0.06842842,0.038898516,-0.1372856,-0.039794326,0.46561036,-0.43994513,-0.20336652,0.15067236,0.3957148,0.01672322,0.1290333,0.38400114,-0.03970041,0.15801136,-0.007532532,-0.19134058,0.0928025,-0.26786217,0.03587265,0.039783638,-0.15696149,0.3052368
ESZS016-17,-0.069820456,0.04249924,0.06063341,0.02192401,-0.0053741653,-0.068804756,0.08683912,-0.030650338,0.011990875,-0.015426932,0.04940373,0.10004105,0.115842134,-0.1099942,-0.05307497,0.011405242,-0.030774131,0.06273924,0.14267187,0.13603704,-0.10049661,0.04282312,0.086487636,-0.1762945,-0.05743124,0.13616608,-0.052951068,0.0047736913,0.12647256,0.05061312,0.099126995,0.114146665,-0.22190309,-0.011388837,-0.004107136,0.03327254,-0.036901694,0.12582833,0.105454914,-0.006899748,0.18093784,0.024980051,0.033360854,-0.0016448214,0.026876684,-0.0028023056,0.060939744,-0.17016117,-0.09657643,0.029615564,0.13440688,0.004560835,0.01877232,0.07910142,0.02006805,-0.006273036,-0.01910377,-0.0033338075,0.03586593,-0.13479424,0.026394296,-0.069578685,-0.029654106,0.03386454
MCBM014-23,-0.0690841,0.044947468,0.06647372,0.032477673,0.014250718,-0.08299412,0.08521495,-0.031891678,0.031611204,0.0020386626,0.09304277,0.10210313,0.12831092,-0.12518774,-0.061999112,0.0095781945,-0.04324725,0.06660329,0.1860431,0.1434056,-0.10489203,0.034480393,0.10631659,-0.19473788,-0.058758806,0.12988193,-0.053506587,0.025341772,0.140007,0.071580954,0.09650612,0.14747682,-0.26736373,-0.031907853,-0.011612676,0.03148807,-0.056853812,0.15153314,0.10932393,0.023436386,0.20795669,0.041946616,0.054982625,0.007410364,0.03272159,-0.0029969795,0.077057846,-0.199794,-0.10282255,0.020915292,0.16149399,-0.007880605,-0.006217542,0.11489338,0.025622375,-0.01972527,-0.02349521,-0.033656895,0.06602307,-0.16201822,0.048056047,-0.05637742,-0.040457428,0.060602278
MCTD024-18,-0.004604126,0.01980284,0.004536535,0.015681278,-0.0077093174,-0.009255046,0.014292069,-0.0025660815,0.0044889194,0.013321236,0.03434135,0.030620705,0.02183733,-0.022421902,-0.023541309,0.01350687,-0.014223233,0.015687143,0.04096158,0.030226197,-0.028780516,0.014013937,0.03245212,-0.061372623,-0.012778596,0.039582565,-0.01654654,0.014662236,0.028879598,0.015036233,0.038844876,0.02510372,-0.054275602,7.3302916e-05,-0.013966425,0.007551863,0.0058071897,0.039413325,0.040707678,-0.0058208047,0.04725951,0.006268723,0.014191373,-0.017451935,0.0071088057,0.010814054,0.012078452,-0.049435843,-0.0107723735,0.020425051,0.047253046,-0.014058944,-0.016134024,0.03357193,0.013728944,0.001883639,-0.0064897654,-0.019451786,0.009675796,-0.04127546,0.013964674,-0.027457884,0.0018880842,0.012236095
MCTB004-17,-0.075134166,0.4602696,0.259861,-0.09392888,0.01659751,-0.10341367,-0.059419032,0.30467328,-0.0863662,-0.08415109,0.13589978,0.4066971,0.45464075,-0.32270497,-0.07160663,0.054005258,0.04371214,0.19586097,0.37263998,0.52644515,-0.1753062,-0.20761764,0.3831588,-0.54001343,-0.38635892,0.105560265,-0.0275501,0.20829974,0.531392,-0.003286961,0.2763052,0.43427023,-0.52819365,0.07101489,0.14594832,-0.051724635,-0.029066933,0.56552655,0.3025293,0.2749111,0.63274705,-0.043178003,0.106738806,0.5317982,0.32492042,0.096037425,0.16889079,-0.58592165,-0.20363492,0.052348904,0.33001304,0.1548683,-0.017595695,0.45294482,0.115651526,-0.11007691,-0.09485285,-0.0014395004,0.25100964,-0.32721332,0.016566776,-0.21302399,-0.022676405,0.114534795
MCZB004-17,-0.18791817,0.4779358,0.27708215,-0.037462756,0.13866287,-0.030113347,-0.14107804,0.15615566,-0.05632929,-0.09336158,0.14652324,0.34839267,0.4934387,-0.36538866,-0.014784132,0.093512915,0.03939526,0.25304615,0.49126822,0.6103354,-0.17771474,-0.20886543,0.28195906,-0.54112923,-0.431178,0.038181584,0.028436163,0.19629997,0.5918615,-0.029996656,0.3412568,0.44546863,-0.6469888,0.03278281,0.14443736,-0.17947416,-0.002478657,0.4955366,0.39995816,0.34874249,0.8095303,-0.07609935,0.13026977,0.66568327,0.366952,0.020013893,0.27013883,-0.55784464,-0.21741974,0.004675984,0.35196376,0.110672124,-0.0818548,0.5488432,0.14857607,-0.16815898,-0.24512185,-0.16779034,0.30169582,-0.23207496,-0.0364141,-0.28037387,-0.024174983,0.19374003
MCBM002-23,-0.060698736,0.5409037,0.20193592,-0.18341097,-0.007478279,0.056780007,-0.22439976,0.38045856,-0.27747846,-0.12148307,-0.020782968,0.5639578,0.61350375,-0.28919375,0.058688033,0.13314344,0.12617041,0.32381004,0.5762477,0.69108295,-0.23320414,-0.36601844,0.4854509,-0.7603811,-0.3870479,-0.06796305,0.072594285,0.22319019,0.576899,-0.20638674,0.37971154,0.474681,-0.6844248,0.10928853,0.3091851,-0.063579686,0.09368862,0.6747974,0.38826036,0.42778882,0.84902656,-0.0985716,0.20643339,0.8159454,0.39038363,0.15742567,0.14161474,-0.6795402,-0.1521943,-0.0035529141,0.35543835,0.12102631,0.013807623,0.42086533,0.15020302,-0.08493553,-0.08948514,-0.03556756,0.33581367,-0.3838389,-0.08896752,-0.3405172,-0.11506696,0.20491248
MCTB006-13,-0.06159188,0.31887123,0.21915363,-0.0022884284,-0.040261064,-0.091677174,0.021794293,0.32009965,-0.095254,-0.057825826,0.11961723,0.30694574,0.4457824,-0.26270944,-0.0879822,0.053000245,-0.043575495,0.18331102,0.3456637,0.4168514,-0.14963579,-0.09397196,0.37479696,-0.45306918,-0.2744959,0.09352893,-0.07519155,0.16357729,0.40139148,0.012155009,0.2752451,0.38682005,-0.4247749,-0.0044967714,0.09060017,0.01825534,-0.038258288,0.39726073,0.3024838,0.18103695,0.52517474,0.002996641,0.13871121,0.31750414,0.1815136,0.1253954,0.08368161,-0.4736505,-0.25148723,0.059505507,0.2844905,0.10985985,-0.020723969,0.36042902,0.14396885,-0.14572544,-0.015611883,0.0013393962,0.1906765,-0.33492172,0.08003769,-0.19742171,-0.09689356,0.10104181
ESZP045-13,-0.00980711,-0.0072150156,0.0035969578,-0.0015471801,0.010530826,-0.007896116,-0.006112406,0.00041504763,0.015330082,-0.010109328,-0.0070435293,-0.007081868,-0.009529125,-0.008175442,-0.005603779,-0.0061550047,0.0068270024,0.0042488184,-0.011577874,0.010879355,-0.014215311,0.015051665,0.0038998723,0.0009947866,-0.014687866,-0.010791488,-0.0056754574,0.008822491,-0.0057499614,0.0100588,-0.015215056,-0.00889859,0.007664174,0.013347037,0.012015555,0.011629894,-0.014770435,0.004543392,-0.0036080852,0.0056072734,-0.0037625562,0.013649147,-0.0056698173,0.0112185385,-0.0059715435,-0.0060935076,-0.0063586123,-0.0064458624,0.008859364,0.0060199574,-0.014904328,-0.0012029745,-0.0008044038,-0.0028953366,0.008464614,-0.0069520716,-0.013316948,0.00863228,-0.00074135326,-0.011031035,0.0077636316,-0.015121603,0.008573148,0.002460342
ESAU011-23,-0.0108691435,0.011747211,0.007170055,0.0030733533,-0.0049850456,-0.012937885,0.01104993,-0.0032599699,-0.012649627,0.009390591,0.00054232404,-0.0043463223,0.0097263735,0.001658421,-0.008803856,0.01505057,-0.009712825,-0.013386192,0.0018882118,0.014931876,-0.004555505,0.0044267178,0.0028692298,0.0051607024,0.00073964335,0.007851452,0.0014496278,0.010710282,-0.00084446743,-0.005001895,-0.0017401241,-0.005005583,0.0074534696,0.01200287,-0.007906476,-0.013642659,0.0035443716,0.0073000845,0.0011777375,-0.0015794486,0.002236316,0.0059263967,0.015521126,0.004679527,0.011908986,-0.010516806,0.012150634,-0.004794635,-0.006903004,0.005786758,-0.00022768602,-0.013739919,-0.009199081,-0.008758634,-0.009096915,0.00024911016,-0.0031998474,0.007669328,-0.015475042,0.0066176075,-0.015372744,-0.0070205033,0.0031712689,-0.006137129
LHZ0003-19,-0.005131133,-0.0049815346,0.0039581135,0.0038522948,0.010686668,0.0049199425,0.015182132,-0.0060537905,0.009434847,-0.011899598,0.0043750424,-0.013844537,0.013133811,0.01354662,0.0008422844,-0.002113387,0.010964667,0.015062556,-0.008587135,-0.006999599,0.011714034,0.011212923,0.0022232272,0.014661254,-0.009343667,-0.0046421085,0.015501948,0.012438415,-0.0033486653,0.015553767,-0.007281244,0.010017512,0.009112725,0.005843384,-0.0097255595,0.013882618,0.011704057,0.015171025,0.0017881822,-0.00950611,0.014344795,0.007865634,0.010613695,0.0043396186,-0.0073863287,0.00870442,-0.0058911648,0.0059350654,0.012960369,-0.0067380033,-0.0031187218,-0.013992766,-0.005406145,0.0040484034,0.0012553111,0.0033557825,-0.0073265936,-0.011845756,-0.012493897,0.0064763147,-0.0069124773,0.0016168952,-0.004574461,0.013326716
NHLH001-24,-0.010116866,0.006496791,0.001067441,-0.011711653,-0.015293315,0.005905075,-0.0010560248,0.0025988333,-0.0049303323,-0.0013934802,0.00027227774,0.008007335,-0.0053514224,0.014373494,0.008013204,-0.003095584,0.0043937564,0.013234321,-0.0021969732,-0.004712226,-0.006838938,0.008780679,-0.009985227,0.014860213,0.010920387,0.0020467192,-0.010661278,-0.009381175,-0.012026532,-0.0054801796,0.004790971,-0.013955507,0.0059542265,-0.0034812,0.006644018,-0.0019638482,0.013165776,-0.010073753,0.0085247625,0.0051033758,0.004602393,0.010677474,-0.0060861036,0.006483214,-0.010011412,-0.005115658,-0.008344756,-0.009175628,-0.012020048,-0.00035210885,0.011113847,-0.01073694,-0.0067601763,0.015429346,0.010278314,0.013995225,0.0032203402,0.013258668,0.014288623,0.015426261,-0.00085841864,0.011658128,0.00822443,0.013236193
